indices,season,team,name,age,height,weight,pcs points,uci points,pcs points till tdf,uci points till tdf,race days till tdf,tdf attended,vuelta attended,giro attended,last season pcs points,last season uci points
6307,2021,23,211,24.0,1.86,72.0,152.0,199.0,60.0,134.0,27,False,False,False,193.0,346.4
6308,2021,23,1028,28.0,1.78,70.0,178.0,125.0,91.0,89.0,45,False,True,True,72.0,73.0
6309,2021,23,1526,29.0,1.83,71.0,75.0,27.0,31.0,0.0,41,False,True,True,173.0,104.71
6310,2021,23,1227,26.0,1.76,68.0,86.0,0.0,56.0,0.0,40,False,False,True,153.0,64.71
6311,2021,23,1156,27.0,1.86,74.0,112.0,88.0,10.0,23.0,24,True,False,False,207.0,221.0
6312,2021,23,577,35.0,1.91,71.0,64.0,67.0,23.0,63.0,25,False,True,False,105.0,105.71
6313,2021,23,629,32.0,1.75,63.0,68.0,46.0,22.0,8.0,31,False,False,False,49.0,73.0
6314,2021,23,620,25.0,1.92,75.0,184.0,133.0,99.0,80.0,27,True,False,False,174.0,348.0
6315,2021,23,68,30.0,1.88,70.0,68.0,90.0,36.0,60.0,30,False,True,False,64.0,27.0
6316,2021,23,1547,23.0,1.81,67.0,30.0,11.0,20.0,6.0,32,False,False,False,24.0,15.0
6317,2021,23,39,24.0,1.85,70.0,126.0,110.0,30.0,37.0,30,True,False,False,78.0,35.0
6318,2021,23,787,27.0,1.85,71.0,58.0,19.0,33.0,19.0,26,True,False,False,100.0,135.71
6319,2021,23,1286,31.0,1.82,72.0,5.0,0.0,5.0,0.0,11,False,False,False,23.0,40.71
6320,2021,23,1618,21.0,1.78,59.0,22.0,17.0,22.0,17.0,28,False,False,False,152.0,0.0
6321,2021,23,1630,24.0,1.85,70.0,81.0,125.0,10.0,5.0,18,False,False,False,7.0,28.0
6322,2021,23,1108,26.0,1.85,65.0,9.0,0.0,4.0,0.0,6,False,False,False,32.0,37.0
6323,2021,23,436,26.0,1.79,59.0,22.0,5.0,10.0,0.0,21,False,False,False,0.0,0.0
6324,2021,12,1490,34.0,1.77,65.0,2564.0,3924.0,872.0,903.0,19,True,True,False,2431.0,4237.0
6325,2021,12,1597,29.0,1.9,78.0,2820.0,4407.0,1276.0,2451.0,17,True,False,False,1834.0,2700.0
6326,2021,12,729,38.0,1.85,75.0,164.0,251.0,25.0,50.0,22,True,False,False,30.0,0.0
6327,2021,12,1641,32.0,1.85,69.0,373.0,408.0,30.0,60.0,10,False,False,False,615.0,700.0
6328,2021,12,1359,37.0,1.9,70.0,55.0,36.0,35.0,36.0,28,True,True,False,74.0,53.0
6329,2021,12,532,30.0,1.77,70.0,295.0,313.0,74.0,35.0,21,False,False,True,146.0,95.0
6330,2021,12,1524,26.0,1.75,60.0,1312.0,1730.0,525.0,556.0,31,True,False,False,124.0,116.0
6331,2021,12,591,36.0,1.78,63.0,313.0,251.0,92.0,91.0,31,True,True,False,50.0,60.0
6332,2021,12,796,33.0,1.8,58.0,326.0,366.0,227.0,293.0,36,False,False,True,748.0,1100.0
6333,2021,12,1176,31.0,1.84,73.0,473.0,503.0,24.0,65.0,16,True,False,False,198.0,257.0
6334,2021,12,294,40.0,1.78,69.0,35.0,0.0,35.0,0.0,35,False,False,True,50.0,0.0
6335,2021,12,128,29.0,1.82,61.0,628.0,550.0,188.0,128.0,30,True,True,False,570.0,351.0
6336,2021,12,989,38.0,1.86,78.0,103.0,134.66,35.0,0.0,37,False,False,True,35.0,40.0
6337,2021,12,1679,22.0,1.84,72.0,246.0,357.0,36.0,28.0,17,False,False,False,123.0,304.0
6338,2021,12,677,28.0,1.77,65.0,237.0,238.0,126.0,159.0,27,False,True,False,160.0,120.0
6339,2021,12,482,41.0,1.9,74.0,30.0,10.0,30.0,10.0,6,False,False,False,23.0,10.0
6340,2021,12,1127,30.0,1.93,78.0,73.0,147.0,61.0,122.0,29,False,False,False,114.0,176.0
6341,2021,12,1180,29.0,1.78,60.0,281.0,314.66,218.0,195.0,42,False,True,True,43.0,62.0
6342,2021,12,1377,28.0,1.85,67.0,163.0,203.0,155.0,195.0,17,False,False,False,44.0,70.0
6343,2021,12,410,29.0,1.78,61.0,162.0,204.0,157.0,196.0,33,False,False,False,111.0,125.0
6344,2021,12,893,26.0,1.84,74.0,341.0,398.0,316.0,398.0,37,False,False,True,81.0,108.0
6345,2021,12,1451,26.0,1.85,70.0,292.0,315.0,35.0,23.0,19,False,False,False,123.0,157.0
6346,2021,12,716,27.0,1.9,80.0,305.0,321.67,172.0,150.0,36,False,False,True,62.0,82.33
6347,2021,12,1616,28.0,1.92,78.0,143.0,193.0,95.0,171.0,29,False,True,False,32.0,55.0
6348,2021,12,996,35.0,1.79,69.0,50.0,20.0,40.0,7.0,37,False,False,False,15.0,10.0
6349,2021,12,640,28.0,1.88,73.0,35.0,0.0,10.0,0.0,22,False,True,False,35.0,30.0
6350,2021,12,1686,23.0,1.9,74.0,159.83,327.67,12.0,94.0,21,False,False,False,24.0,91.0
6351,2021,12,913,24.0,1.9,74.0,85.83,145.5,22.0,45.0,26,False,False,False,10.0,18.166
6352,2021,12,1388,25.0,1.9,80.0,120.0,42.0,96.0,42.0,32,False,False,True,70.0,150.0
6353,2021,26,915,40.0,1.65,53.0,220.0,271.0,166.0,218.0,36,False,False,True,248.0,170.0
6354,2021,26,596,34.0,1.84,72.0,1068.0,1607.0,701.0,1118.0,49,False,False,True,734.0,1115.0
6355,2021,26,319,35.0,1.7,61.0,175.0,141.0,66.0,101.0,24,True,True,False,176.0,158.0
6356,2021,26,354,33.0,1.83,63.0,285.0,337.0,60.0,82.0,35,False,True,False,107.0,125.0
6357,2021,26,742,37.0,1.75,63.0,236.0,297.0,138.0,195.0,40,True,False,False,294.0,308.0
6358,2021,26,12,34.0,1.82,74.0,151.0,171.0,92.0,128.0,35,False,True,False,157.0,87.0
6359,2021,26,685,32.0,1.73,68.0,394.0,559.33,139.0,166.0,41,True,False,True,285.0,258.33
6360,2021,26,333,30.0,1.99,90.0,452.0,490.33,186.0,222.0,47,True,False,True,247.0,148.0
6361,2021,26,37,32.0,1.78,66.0,80.0,50.0,32.0,3.0,26,True,False,False,122.0,126.0
6362,2021,26,1189,36.0,1.91,77.0,202.0,231.0,144.0,178.0,28,False,True,False,123.0,200.0
6363,2021,26,686,34.0,1.82,74.0,10.0,0.0,10.0,0.0,27,False,False,False,37.0,15.0
6364,2021,26,101,37.0,1.9,72.0,35.0,18.0,35.0,18.0,43,False,True,False,140.0,121.0
6365,2021,26,556,23.0,1.87,70.0,120.0,201.0,110.0,143.0,36,False,False,True,51.0,42.33
6366,2021,26,145,34.0,1.8,69.0,70.0,0.0,50.0,0.0,49,False,True,True,57.0,65.0
6367,2021,26,389,30.0,1.86,71.0,152.0,254.0,121.0,228.0,29,True,False,False,80.0,142.0
6368,2021,26,882,28.0,1.84,68.0,59.0,46.0,54.0,46.0,26,False,False,False,114.0,119.0
6369,2021,26,522,31.0,1.8,75.0,17.0,5.0,17.0,5.0,24,False,False,False,10.0,13.0
6370,2021,26,1258,31.0,1.91,78.0,62.0,43.0,57.0,43.0,48,False,False,True,42.0,56.0
6371,2021,26,1085,29.0,1.79,67.0,44.0,19.0,39.0,19.0,55,False,False,True,91.0,67.0
6372,2021,26,926,26.0,1.83,70.0,56.0,45.0,20.0,3.0,26,False,False,False,0.0,0.0
6373,2021,26,144,29.0,1.81,67.0,35.0,3.0,30.0,3.0,28,False,False,False,0.0,21.0
6374,2021,26,558,27.0,1.78,66.0,75.0,30.0,39.0,25.0,35,True,False,False,38.0,55.0
6375,2021,26,496,27.0,1.8,67.0,36.0,6.0,10.0,0.0,24,False,True,False,41.0,6.0
6376,2021,26,564,28.0,1.9,79.0,9.0,50.0,5.0,0.0,10,False,False,False,5.0,0.0
6377,2021,26,1282,28.0,1.77,66.0,7.0,60.0,7.0,60.0,25,True,False,False,0.0,0.0
6378,2021,26,1221,25.0,1.87,74.0,30.0,0.0,10.0,0.0,31,False,True,False,7.0,18.0
6379,2021,26,70,23.0,1.78,60.0,0.0,0.0,0.0,0.0,19,False,False,False,0.0,0.0
6380,2021,20,1217,38.0,1.81,65.0,465.0,467.0,221.0,223.0,46,True,False,True,764.0,1114.0
6381,2021,20,292,36.0,1.84,64.0,1201.0,1620.66,620.0,784.0,48,True,False,True,321.0,420.0
6382,2021,20,1350,31.0,1.87,78.0,1096.0,1796.0,508.0,878.0,28,True,False,False,656.0,685.0
6383,2021,20,1094,27.0,1.8,70.0,645.0,746.0,287.0,393.0,30,True,False,False,775.0,1037.0
6384,2021,20,559,32.0,1.83,72.0,254.0,235.0,153.0,220.0,40,True,False,False,97.0,72.0
6385,2021,20,1489,36.0,1.7,57.0,312.0,318.0,227.0,261.0,43,False,True,True,168.0,187.0
6386,2021,20,1092,28.0,1.76,58.0,357.0,343.0,250.0,264.0,45,False,True,True,334.0,575.0
6387,2021,20,1531,32.0,1.81,70.0,337.0,424.0,211.0,366.0,33,True,False,False,137.0,91.0
6388,2021,20,1240,23.0,1.8,65.0,341.0,355.0,173.0,176.0,40,False,False,False,0.0,3.0
6389,2021,20,1167,41.0,1.79,69.0,35.0,0.0,35.0,0.0,46,False,False,True,40.0,0.0
6390,2021,20,839,32.0,1.69,52.0,193.0,215.0,42.0,90.0,32,True,True,False,212.0,150.0
6391,2021,20,957,29.0,1.86,74.0,40.0,15.0,40.0,15.0,36,False,False,False,15.0,0.0
6392,2021,20,1534,27.0,1.8,73.0,284.0,252.0,202.0,157.0,53,False,False,True,182.0,255.0
6393,2021,20,552,31.0,1.75,67.0,70.0,83.0,45.0,75.0,35,False,False,False,85.0,83.0
6394,2021,20,90,37.0,1.8,63.0,15.0,0.0,15.0,0.0,16,False,True,False,18.0,3.0
6395,2021,20,901,29.0,1.87,68.0,97.0,108.0,53.0,70.0,37,False,False,True,70.0,55.0
6396,2021,20,789,31.0,1.94,78.0,54.0,75.0,30.0,75.0,33,False,True,False,80.0,142.0
6397,2021,20,782,30.0,1.73,65.0,87.0,70.0,67.0,40.0,52,False,False,True,233.0,325.0
6398,2021,20,480,29.0,1.89,77.0,65.0,150.0,20.0,0.0,37,False,False,False,31.0,15.0
6399,2021,20,340,31.0,1.76,60.0,148.0,120.0,60.0,49.0,35,True,False,False,45.0,39.0
6400,2021,20,1245,26.0,1.85,68.0,25.0,34.0,25.0,34.0,35,False,False,False,136.0,174.0
6401,2021,20,546,22.0,1.85,72.0,291.0,297.0,52.0,47.0,16,False,True,False,193.0,260.0
6402,2021,20,1544,26.0,1.7,60.0,167.0,117.0,10.0,10.0,23,False,True,False,40.0,27.0
6403,2021,20,658,28.0,1.84,60.0,90.0,78.0,56.0,38.0,34,False,False,False,131.0,82.0
6404,2021,20,347,22.0,1.82,62.0,74.0,94.0,62.0,89.0,34,False,False,False,16.0,41.0
6405,2021,20,174,23.0,1.88,74.0,181.0,565.0,6.0,63.0,18,False,False,False,2.0,15.0
6406,2021,20,302,31.0,1.8,65.0,41.0,20.0,11.0,10.0,30,False,True,False,25.0,20.0
6407,2021,20,1653,24.0,1.98,81.0,91.83,179.83,29.0,52.0,22,False,False,False,22.0,46.0
6408,2021,20,287,25.0,1.84,67.0,62.0,80.0,42.0,77.0,36,False,False,False,47.0,44.0
6409,2021,20,674,24.0,1.92,65.0,12.0,22.0,9.0,20.0,16,False,False,False,6.0,14.0
6410,2021,20,1353,25.0,1.8,75.0,15.0,3.0,5.0,0.0,17,False,False,False,10.0,0.0
6411,2021,20,731,25.0,1.86,69.0,0.0,0.0,0.0,0.0,16,False,False,False,0.0,0.0
6412,2021,7,1307,36.0,1.83,78.0,618.0,805.0,226.0,310.0,39,False,False,False,551.0,857.0
6413,2021,7,365,25.0,1.76,66.0,3328.0,5388.0,1591.0,2056.0,32,True,False,False,2063.0,3055.0
6414,2021,7,1253,37.0,1.83,69.0,319.0,355.0,281.0,345.0,36,True,False,False,433.0,559.0
6415,2021,7,753,34.0,1.75,63.0,898.0,1074.0,360.0,346.0,43,False,False,True,1181.0,1671.0
6416,2021,7,1054,34.0,1.73,62.0,342.0,338.0,115.0,123.0,27,True,True,False,726.0,835.0
6417,2021,7,1535,34.0,1.79,74.0,951.0,1535.0,434.0,847.0,34,False,True,False,414.0,651.0
6418,2021,7,171,39.0,1.74,67.0,20.0,6.0,15.0,6.0,13,False,False,False,45.0,23.0
6419,2021,7,524,29.0,1.8,71.0,424.0,339.0,231.0,108.0,39,False,False,True,395.0,349.0
6420,2021,7,490,25.0,1.74,61.0,588.0,814.0,157.0,271.0,35,True,False,False,891.0,1430.0
6421,2021,7,655,31.0,1.81,62.0,361.0,368.0,199.0,155.0,42,True,False,True,340.0,438.0
6422,2021,7,104,40.0,1.77,68.0,71.0,21.0,40.0,3.0,46,False,False,True,17.0,5.0
6423,2021,7,251,34.0,1.82,66.0,420.0,508.0,23.0,54.0,30,False,True,False,365.0,370.0
6424,2021,7,87,25.0,1.83,69.0,399.0,456.0,183.0,112.0,30,True,False,False,413.0,294.0
6425,2021,7,1023,31.0,1.72,62.0,204.0,269.0,117.0,213.0,33,False,True,False,140.0,200.0
6426,2021,7,125,29.0,1.8,72.0,260.0,166.0,75.0,8.0,39,False,True,True,123.0,64.0
6427,2021,7,1246,29.0,1.81,70.0,524.0,730.66,476.0,702.6600000000001,44,False,True,False,101.0,138.0
6428,2021,7,708,21.0,1.83,65.0,177.4,323.8,87.0,109.0,23,False,False,False,131.0,0.0
6429,2021,7,502,32.0,1.85,68.0,177.0,193.0,107.0,133.0,29,False,True,True,20.0,21.0
6430,2021,7,935,30.0,1.72,61.0,130.0,170.0,130.0,170.0,39,False,False,True,130.0,148.0
6431,2021,7,503,31.0,1.88,73.0,248.0,217.0,126.0,130.0,39,False,False,False,168.0,286.0
6432,2021,7,1222,34.0,1.95,79.0,135.0,108.0,85.0,95.0,33,True,False,False,45.0,15.0
6433,2021,7,206,25.0,1.91,78.0,172.0,155.33,83.0,112.0,26,True,False,False,128.0,56.0
6434,2021,7,1212,25.0,1.8,66.0,513.0,742.0,128.0,93.0,38,False,False,True,128.0,192.0
6435,2021,7,1522,28.0,1.78,61.0,63.0,38.0,12.0,5.0,17,False,False,False,158.0,308.0
6436,2021,7,1320,35.0,1.76,60.0,30.0,75.0,30.0,75.0,11,False,False,False,0.0,0.0
6437,2021,7,1145,27.0,1.83,66.0,193.0,183.0,78.0,128.0,36,False,True,False,55.0,33.0
6438,2021,7,925,21.0,1.89,73.0,155.0,245.17,150.0,227.17,30,False,False,False,16.0,32.166
6439,2021,7,357,27.0,1.85,68.0,8.0,0.0,8.0,0.0,26,False,False,False,69.0,50.0
6440,2021,7,1143,29.0,1.91,80.0,10.0,0.0,5.0,0.0,33,False,False,False,10.0,0.0
6441,2021,7,243,24.0,1.7,59.0,48.0,57.0,12.0,26.0,33,False,False,False,6.0,3.0
6442,2021,7,486,25.0,1.84,71.0,0.0,0.0,0.0,0.0,3,False,False,False,36.0,75.0
6443,2021,7,86,27.0,1.8,63.0,15.0,25.0,10.0,20.0,27,False,False,False,10.0,9.0
6444,2022,1,381,38.0,1.81,74.0,574.0,826.0,307.0,462.0,44,False,False,False,583.0,931.0
6445,2022,1,75,33.0,1.84,74.0,429.0,652.0,284.0,394.0,41,True,False,False,284.0,425.0
6446,2022,1,346,31.0,1.89,70.0,546.0,556.0,189.0,264.0,37,True,True,False,42.0,60.0
6447,2022,1,162,28.0,1.79,65.0,1001.0,1781.0,625.0,1077.0,39,True,False,False,725.0,1131.0
6448,2022,1,886,27.0,1.88,67.0,878.0,1203.0,649.0,925.0,32,True,True,False,863.0,1227.0
6449,2022,1,1341,30.0,1.85,70.0,122.0,157.0,116.0,151.0,49,False,False,True,154.0,173.0
6450,2022,1,218,29.0,1.68,60.0,315.0,382.0,284.0,334.0,52,False,True,True,332.0,372.0
6451,2022,1,1194,30.0,1.82,76.0,341.0,494.0,131.0,210.0,29,False,False,False,255.0,333.0
6452,2022,1,1379,30.0,1.65,60.0,271.0,352.0,165.0,227.0,30,False,False,False,143.0,93.0
6453,2022,1,194,37.0,1.83,65.0,98.0,45.0,83.0,37.0,44,True,False,True,20.0,24.0
6454,2022,1,938,37.0,1.98,78.0,55.0,64.0,40.0,43.0,41,False,False,False,101.0,96.0
6455,2022,1,1314,27.0,1.84,64.0,219.0,229.0,185.0,201.0,39,True,False,False,674.0,732.0
6456,2022,1,93,27.0,1.9,73.0,217.0,241.0,155.0,194.0,31,False,False,False,580.0,900.0
6457,2022,1,215,25.0,1.8,61.0,268.0,339.0,199.0,290.0,31,False,True,False,500.0,562.0
6458,2022,1,1501,25.0,1.78,66.0,261.0,250.33,201.0,204.0,49,False,False,True,36.0,41.33
6459,2022,1,627,29.0,1.77,71.0,75.0,55.0,50.0,53.0,52,False,True,True,28.0,33.0
6460,2022,1,748,33.0,1.83,67.0,28.0,13.0,28.0,13.0,32,False,False,False,71.0,64.0
6461,2022,1,234,25.0,1.76,74.0,208.0,222.0,147.0,196.0,33,True,False,False,398.0,547.0
6462,2022,1,639,31.0,1.77,63.0,245.0,245.0,201.0,190.0,41,True,False,False,444.0,417.0
6463,2022,1,1666,27.0,1.74,69.0,135.0,133.0,135.0,133.0,44,False,False,False,118.0,151.0
6464,2022,1,818,31.0,1.86,78.0,25.0,3.0,25.0,3.0,38,False,False,False,92.0,94.0
6465,2022,1,569,31.0,1.9,72.0,49.0,29.0,44.0,26.0,47,False,False,True,138.0,115.0
6466,2022,1,814,26.0,1.84,68.0,156.0,163.0,42.0,43.0,30,False,False,False,97.0,87.0
6467,2022,1,1452,26.0,1.74,62.0,54.0,18.0,34.0,18.0,56,False,True,True,73.0,51.0
6468,2022,1,422,26.0,1.77,60.0,83.0,95.0,35.0,14.0,46,False,True,True,44.0,56.0
6469,2022,1,1140,23.0,1.76,64.0,94.0,103.0,89.0,98.0,45,False,False,False,31.0,71.0
6470,2022,1,745,20.0,1.77,70.0,25.0,38.0,0.0,0.0,11,False,False,False,48.0,0.0
6471,2022,1,358,22.0,1.76,52.0,5.0,5.0,5.0,5.0,32,False,False,False,9.0,32.0
6472,2022,1,941,21.0,1.85,72.0,53.0,35.0,0.0,0.0,14,False,False,False,8.0,13.0
6473,2022,1,816,23.0,1.81,64.0,59.0,89.0,29.0,79.0,22,False,False,False,24.0,93.0
6474,2022,1,1029,24.0,1.85,70.0,46.0,17.0,21.0,13.0,36,False,True,False,11.0,48.0
6475,2022,1,1447,25.0,1.78,72.0,5.0,0.0,0.0,0.0,9,False,False,False,16.0,19.0
6476,2022,1,1181,24.0,1.85,70.0,0.0,0.0,0.0,0.0,17,False,False,False,1.0,10.0
6477,2022,2,1217,38.0,1.81,65.0,511.0,737.0,386.0,605.0,40,False,True,True,465.0,467.0
6478,2022,2,1584,29.0,1.64,59.0,647.0,898.0,160.0,183.0,24,False,True,True,609.0,704.0
6479,2022,2,600,31.0,1.74,74.0,544.0,515.0,190.0,215.0,20,True,True,False,844.0,1230.0
6480,2022,2,1330,33.0,1.75,68.0,119.0,104.0,114.0,104.0,50,True,False,True,125.0,96.71
6481,2022,2,1164,29.0,1.82,70.0,59.0,36.0,25.0,3.0,24,True,False,False,522.0,756.0
6482,2022,2,251,34.0,1.82,66.0,199.0,130.0,133.0,98.0,46,False,True,True,420.0,508.0
6483,2022,2,1185,36.0,1.89,73.0,200.0,289.0,118.0,199.0,39,True,False,False,97.0,85.0
6484,2022,2,456,27.0,1.7,59.0,206.0,215.0,77.0,55.0,40,True,False,False,343.0,463.0
6485,2022,2,502,32.0,1.85,68.0,109.0,65.0,79.0,45.0,44,True,False,True,177.0,193.0
6486,2022,2,935,30.0,1.72,61.0,15.0,0.0,10.0,0.0,34,False,False,True,130.0,170.0
6487,2022,2,1333,37.0,1.85,78.0,45.0,10.0,15.0,10.0,30,True,False,False,65.0,0.0
6488,2022,2,1295,36.0,1.73,64.0,45.0,0.0,40.0,0.0,35,False,False,False,33.0,3.71
6489,2022,2,219,27.0,1.79,69.0,75.0,192.5,60.0,192.5,32,False,False,False,39.0,90.0
6490,2022,2,55,24.0,1.8,67.0,420.0,453.0,151.0,200.0,28,False,True,False,308.0,400.0
6491,2022,2,598,30.0,1.71,57.0,15.0,24.0,15.0,24.0,29,False,False,False,71.0,66.0
6492,2022,2,1522,28.0,1.78,61.0,46.0,8.0,21.0,8.0,39,True,False,False,63.0,38.0
6493,2022,2,1611,26.0,1.83,66.0,196.0,236.0,57.0,43.0,42,False,False,False,147.0,141.0
6494,2022,2,160,30.0,1.86,71.0,43.0,30.0,33.0,30.0,39,False,False,False,42.0,3.0
6495,2022,2,592,25.0,1.73,58.0,135.0,128.0,98.0,104.0,45,False,True,True,87.0,106.0
6496,2022,2,574,23.0,1.93,80.0,198.0,317.5,75.0,92.5,32,False,True,False,47.0,143.0
6497,2022,2,1069,26.0,1.75,63.0,148.0,164.0,56.0,37.0,21,False,False,False,66.0,87.0
6498,2022,2,950,26.0,1.8,63.0,137.0,100.0,72.0,68.0,40,False,True,True,28.0,30.0
6499,2022,2,1177,29.0,1.77,63.0,30.0,0.0,25.0,0.0,29,False,False,False,25.0,4.0
6500,2022,2,302,31.0,1.8,65.0,45.0,28.0,32.0,23.0,41,False,False,False,41.0,20.0
6501,2022,2,1694,23.0,1.9,85.0,100.0,65.0,0.0,0.0,3,False,False,False,16.0,43.0
6502,2022,2,1458,26.0,1.86,68.0,64.0,122.5,49.0,122.5,42,False,False,False,44.0,76.71
6503,2022,2,842,24.0,1.85,71.0,190.0,385.5,173.0,355.5,11,False,False,False,0.0,25.0
6504,2022,2,1541,23.0,1.78,64.0,47.0,191.0,47.0,185.0,34,False,False,False,9.0,4.71
6505,2022,2,695,24.0,1.84,70.0,21.0,24.0,17.0,19.0,28,False,False,False,124.4,127.51
6506,2022,2,1297,32.0,1.79,70.0,40.0,76.0,40.0,76.0,21,False,False,False,27.0,80.0
6507,2022,2,1523,24.0,1.8,76.0,16.0,0.0,11.0,0.0,33,False,False,False,47.0,139.0
6508,2022,2,979,23.0,1.8,65.0,4.0,58.0,4.0,58.0,30,False,False,False,0.0,53.0
6509,2022,27,657,39.0,1.86,73.0,411.0,288.0,94.0,102.0,36,True,True,False,290.0,405.0
6510,2022,27,837,33.0,1.73,60.0,790.0,1355.0,540.0,965.0,39,False,True,True,560.0,833.0
6511,2022,27,1186,33.0,1.76,74.0,180.0,270.0,180.0,270.0,6,False,False,False,1727.0,2578.0
6512,2022,27,1659,36.0,1.86,66.0,309.0,306.0,294.0,281.0,43,False,True,True,472.0,341.0
6513,2022,27,485,36.0,1.79,67.0,654.0,834.0,614.0,804.0,33,True,False,False,905.0,1238.0
6514,2022,27,1123,33.0,1.74,60.0,1432.0,1886.0,1002.0,1241.0,53,False,False,True,779.0,844.0
6515,2022,27,1049,29.0,1.86,72.0,931.0,1519.0,676.0,1225.0,21,True,False,False,1334.0,1897.0
6516,2022,27,722,31.0,1.81,64.0,939.0,1281.0,614.0,1018.0,33,True,False,False,616.0,608.0
6517,2022,27,988,39.0,1.81,74.0,105.0,96.0,80.0,88.0,27,False,False,False,210.0,346.0
6518,2022,27,1249,30.0,1.9,67.0,363.0,558.0,363.0,558.0,27,True,False,False,761.0,1131.0
6519,2022,27,1078,39.0,1.7,64.0,92.0,165.0,47.0,121.0,29,False,False,False,85.0,20.0
6520,2022,27,1588,29.0,1.84,71.0,524.0,538.0,351.0,335.0,41,False,False,True,372.0,231.0
6521,2022,27,741,33.0,1.73,67.0,366.0,495.0,215.0,345.0,27,True,False,True,252.0,196.0
6522,2022,27,443,24.0,1.74,59.0,510.0,487.0,426.0,390.0,38,False,True,True,178.0,197.0
6523,2022,27,1651,,1.81,61.0,356.0,516.0,267.0,450.0,33,False,True,False,557.0,736.0
6524,2022,27,1058,33.0,1.68,55.0,195.0,250.0,84.0,85.0,40,False,False,False,109.0,119.0
6525,2022,27,933,31.0,1.84,78.0,91.0,46.0,71.0,46.0,47,False,True,True,21.0,8.0
6526,2022,27,240,24.0,1.84,75.0,564.0,435.0,147.0,221.0,23,True,True,False,163.0,175.0
6527,2022,27,506,33.0,1.94,81.0,52.0,30.0,22.0,30.0,24,True,False,False,13.0,11.0
6528,2022,27,1549,23.0,1.93,84.0,153.0,81.0,16.0,5.0,16,False,False,False,27.0,5.0
6529,2022,27,511,35.0,1.7,69.0,27.0,40.0,0.0,0.0,8,False,False,False,0.0,0.0
6530,2022,27,1691,27.0,1.83,59.0,79.0,113.0,66.0,35.0,17,False,False,False,184.0,195.0
6531,2022,27,45,28.0,1.81,70.0,185.0,243.0,185.0,243.0,52,False,False,True,10.0,6.0
6532,2022,27,1683,24.0,1.9,78.0,38.0,33.0,32.0,24.0,34,False,False,False,74.0,166.67
6533,2022,27,947,23.0,1.8,73.0,108.0,254.0,28.0,136.0,19,False,False,False,36.0,97.0
6534,2022,27,454,22.0,1.81,62.0,183.0,241.0,65.0,83.0,31,False,True,False,11.0,24.0
6535,2022,27,1304,21.0,1.89,72.0,117.0,198.4,92.0,129.0,23,False,False,True,34.0,106.0
6536,2022,27,28,24.0,1.96,77.0,19.0,3.0,12.0,0.0,30,False,False,False,54.0,224.17
6537,2022,27,713,25.0,1.81,62.0,5.0,5.0,5.0,5.0,8,False,False,False,73.0,67.0
6538,2022,27,1587,23.0,1.76,65.0,72.0,135.0,33.0,65.0,7,False,False,False,0.0,0.0
6539,2022,28,1647,32.0,1.85,65.0,438.0,335.0,193.0,126.0,43,False,True,True,819.0,1070.0
6540,2022,28,1621,33.0,1.78,73.0,738.0,976.0,393.0,466.0,38,False,True,False,630.0,735.0
6541,2022,28,1498,30.0,1.84,82.0,782.0,775.0,421.0,562.0,45,True,True,False,946.0,1316.0
6542,2022,28,1533,27.0,1.86,68.0,1715.0,2484.0,1258.0,1789.0,43,True,False,False,845.0,1241.0
6543,2022,28,649,32.0,1.81,64.0,385.0,440.0,87.0,145.0,31,True,False,False,633.0,705.0
6544,2022,28,879,30.0,1.8,59.0,355.0,486.0,287.0,413.0,45,False,False,True,203.0,175.0
6545,2022,28,646,29.0,1.83,70.0,222.0,220.0,179.0,200.0,19,True,False,False,846.0,1604.0
6546,2022,28,1655,27.0,1.75,60.0,1206.0,1643.0,889.0,1399.0,47,False,True,True,161.0,182.0
6547,2022,28,221,26.0,1.66,57.0,1232.0,1992.0,811.0,1313.0,36,False,True,False,506.0,405.0
6548,2022,28,815,29.0,1.84,64.0,260.0,376.0,176.0,336.0,27,True,False,False,347.0,269.0
6549,2022,28,129,29.0,1.92,80.0,321.0,466.0,251.0,422.0,40,True,False,False,607.0,727.0
6550,2022,28,542,27.0,1.81,65.0,460.0,435.0,392.0,420.0,48,True,False,True,68.0,58.0
6551,2022,28,572,32.0,1.78,72.0,348.0,513.0,86.0,108.0,38,True,False,False,216.0,278.0
6552,2022,28,1248,25.0,1.9,80.0,406.0,556.0,110.0,165.0,41,False,False,False,522.0,723.0
6553,2022,28,807,31.0,1.82,70.0,37.0,62.0,27.0,62.0,32,False,False,False,129.0,153.0
6554,2022,28,1141,30.0,1.87,75.0,131.0,131.0,96.0,131.0,35,False,True,False,100.0,149.0
6555,2022,28,484,36.0,1.7,63.0,66.0,38.0,46.0,38.0,49,False,False,True,95.0,10.0
6556,2022,28,1590,30.0,1.76,76.0,78.0,130.0,21.0,45.0,25,False,False,False,286.0,331.0
6557,2022,28,351,24.0,1.8,67.0,269.0,349.0,40.0,3.0,36,False,False,True,408.0,455.0
6558,2022,28,480,29.0,1.89,77.0,101.0,75.0,73.0,75.0,51,False,True,False,65.0,150.0
6559,2022,28,1421,25.0,1.82,66.0,41.0,27.0,10.0,5.0,25,False,False,False,488.0,663.0
6560,2022,28,1623,28.0,1.67,52.0,61.0,50.0,15.0,10.0,34,False,True,False,254.0,350.0
